level,cycle,chamber,hz,D,label,est,lo,hi,p_dem,actual,dem_won,scored
race,2018,House,17,43,NJ-12,44.81,32.93,56.69,0.9999,37.36,1,1
race,2018,House,17,43,NJ-2,10.48,1.09,19.86,0.9668,7.82,1,1
race,2018,House,17,43,NJ-3,0.68,-7.53,8.88,0.5539,1.31,1,1
race,2018,House,17,43,NJ-4,-19.14,-30.82,-7.45,0.0035,-12.52,0,1
race,2018,House,17,43,NJ-5,9.81,0.01,19.61,0.9502,13.87,1,1
race,2018,House,17,43,NJ-6,32.54,20.56,44.51,0.9999,27.27,1,1
race,2018,House,17,43,NJ-7,4.99,-3.55,13.52,0.8316,5.1,1,1
race,2018,House,17,43,NJ-8,64.66,53.96,75.36,0.9999,61.34,1,1
race,2018,House,17,43,NJ-9,45.41,33.73,57.1,0.9999,41.76,1,1
race,2018,House,17,43,NM-1,22.95,14.53,31.37,0.9999,23.89,1,1
race,2018,House,17,43,NM-2,-2.44,-10.98,6.09,0.3187,1.87,1,1
race,2018,House,17,43,NM-3,30.63,20.76,40.5,0.9999,34.01,1,1
race,2018,House,17,43,NV-1,41.94,30.2,53.68,0.9999,36.38,1,1
race,2018,House,17,43,NV-2,-16.04,-27.65,-4.43,0.0115,-16.46,0,1
race,2018,House,17,43,NV-3,6.77,-4.79,18.34,0.8323,9.57,1,1
race,2018,House,17,43,NV-4,12.23,3.84,20.62,0.9917,8.55,1,1
race,2018,House,17,43,NY-1,-6.98,-16.52,2.55,0.1142,-4.13,0,1
race,2018,House,17,43,NY-10,67.93,56.57,79.3,0.9999,64.29,1,1
race,2018,House,17,43,NY-11,-10.38,-22.67,1.91,0.0823,6.47,1,1
race,2018,House,17,43,NY-12,77.58,67.34,87.81,0.9999,75.43,1,1
race,2018,House,17,43,NY-13,93.78,85.49,102.08,0.9999,89.21,1,1
race,2018,House,17,43,NY-14,64.31,53.73,74.9,0.9999,70.35,1,1
race,2018,House,17,43,NY-15,95.11,86.94,103.28,0.9999,91.97,1,1
race,2018,House,17,43,NY-18,14.76,2.96,26.57,0.9802,10.94,1,1
race,2018,House,17,43,NY-19,0.9,-7.67,9.48,0.5689,5.34,1,1
race,2018,House,17,43,NY-2,-15.19,-27.3,-3.08,0.0195,-6.22,0,1
race,2018,House,17,43,NY-20,31.45,19.5,43.39,0.9999,33.01,1,1
race,2018,House,17,43,NY-21,-18.08,-29.29,-6.87,0.004,-13.89,0,1
race,2018,House,17,43,NY-22,-3.38,-11.69,4.93,0.2515,1.78,1,1
race,2018,House,17,43,NY-23,-14,-26.21,-1.78,0.0297,-8.49,0,1
race,2018,House,17,43,NY-24,1.61,-7.31,10.53,0.6169,-5.26,0,1
race,2018,House,17,43,NY-25,27.3,18.02,36.57,0.9999,17.97,1,1
race,2018,House,17,43,NY-25,25.16,13.29,37.04,0.9998,17.34,1,1
race,2018,House,17,43,NY-26,38.71,26.87,50.56,0.9999,46.68,1,1
race,2018,House,17,43,NY-27,-17.13,-28.86,-5.4,0.0081,-0.39,0,1
race,2018,House,17,43,NY-3,21.97,9.88,34.07,0.9986,17.96,1,1
race,2018,House,17,43,NY-4,25.75,13.83,37.67,0.9998,22.67,1,1
race,2018,House,17,43,NY-9,77.07,67.04,87.09,0.9999,81.52,1,1
race,2018,House,17,43,OH-1,-0.17,-9.39,9.05,0.4882,-4.5,0,1
race,2018,House,17,43,OH-10,-10.22,-22.18,1.74,0.08,-14.03,0,1
race,2018,House,17,43,OH-11,71.55,60.63,82.46,0.9999,64.5,1,1
race,2018,House,17,43,OH-12,-2.89,-11.13,5.36,0.2823,-4.28,0,1
race,2018,House,17,43,OH-13,26.57,14.9,38.24,0.9999,21.99,1,1
race,2018,House,17,43,OH-14,-10.07,-22.1,1.95,0.0841,-10.5,0,1
race,2018,House,17,43,OH-15,-16.6,-28.47,-4.73,0.0107,-19,0,1
race,2018,House,17,43,OH-16,-12.91,-24.89,-0.94,0.0381,-13.46,0,1
race,2018,House,17,43,OH-2,-17.56,-29.49,-5.63,0.0077,-16.56,0,1
race,2018,House,17,43,OH-3,50.04,38.59,61.49,0.9999,47.25,1,1
race,2018,House,17,43,OH-4,-31.23,-42.95,-19.51,1e-4,-30.53,0,1
race,2018,House,17,43,OH-5,-26.9,-38.85,-14.96,1e-4,-27.84,0,1
race,2018,House,17,43,OH-6,-36.43,-48.14,-24.73,1e-4,-38.5,0,1
race,2018,House,17,43,OH-7,-25.15,-37.23,-13.07,3e-4,-17.49,0,1
race,2018,House,17,43,OH-8,-32.81,-44.75,-20.87,1e-4,-33.15,0,1
race,2018,House,17,43,OH-9,38.1,26.11,50.09,0.9999,35.6,1,1
race,2018,House,17,43,OK-1,-23.62,-35.2,-12.03,4e-4,-18.6,0,1
race,2018,House,17,43,OK-2,-41.55,-53.05,-30.05,1e-4,-36.71,0,1
race,2018,House,17,43,OK-3,-46.01,-57,-35.03,1e-4,-47.75,0,1
race,2018,House,17,43,OK-4,-34.3,-45.61,-22.99,1e-4,-31.3,0,1
race,2018,House,17,43,OK-5,-11.44,-20.91,-1.96,0.0236,1.4,1,1
race,2018,House,17,43,OR-1,38.39,27,49.78,0.9999,33.01,1,1
race,2018,House,17,43,OR-2,-22.79,-34.93,-10.65,0.001,-17.65,0,1
race,2018,House,17,43,OR-3,61.76,51.1,72.42,0.9999,57.1,1,1
race,2018,House,17,43,OR-4,20.01,8.05,31.97,0.997,15.59,1,1
race,2018,House,17,43,OR-5,21.89,9.73,34.04,0.9985,13.63,1,1
race,2018,House,17,43,PA-1,5.6,-3.73,14.94,0.8383,-2.52,0,1
race,2018,House,17,43,PA-10,-6.01,-15.83,3.81,0.1572,-2.64,0,1
race,2018,House,17,43,PA-11,-20.03,-29.75,-10.3,4e-4,-17.95,0,1
race,2018,House,17,43,PA-12,-33.49,-45.02,-21.96,1e-4,-32.08,0,1
race,2018,House,17,43,PA-13,-36.25,-47.14,-25.36,1e-4,-40.98,0,1
race,2018,House,17,43,PA-14,-21.04,-33.35,-8.72,0.0025,-15.81,0,1
race,2018,House,17,43,PA-15,-38.76,-49.78,-27.75,1e-4,-35.68,0,1
race,2018,House,17,43,PA-15,-41.12,-53.25,-28.98,1e-4,0.29,1,1
race,2018,House,17,43,PA-16,-10.24,-18.46,-2.01,0.0203,-4.33,0,1
race,2018,House,17,43,PA-17,7.56,-2.27,17.39,0.897,12.51,1,1
race,2018,House,17,43,PA-2,58.09,46.4,69.79,0.9999,58.03,1,1
race,2018,House,17,43,PA-3,90.69,81.87,99.52,0.9999,86.76,1,1
race,2018,House,17,43,PA-4,30.21,18.4,42.02,0.9999,27.04,1,1
race,2018,House,17,43,PA-5,34.71,23.27,46.14,0.9999,30.38,1,1
race,2018,House,17,43,PA-6,17.35,5.77,28.92,0.9932,17.75,1,1
race,2018,House,17,43,PA-7,8.14,-0.63,16.91,0.9367,10.33,1,1
race,2018,House,17,43,PA-7,9.61,-3.28,22.5,0.89,6.37,1,1
race,2018,House,17,43,PA-8,5.89,-6.39,18.18,0.785,9.28,1,1
race,2018,House,17,43,PA-9,-26.43,-37.74,-15.13,1e-4,-19.49,0,1
race,2018,House,17,43,RI-1,35.63,23.86,47.4,0.9999,33.7,1,1
race,2018,House,17,43,RI-2,26.4,14.62,38.18,0.9999,27.27,1,1
race,2018,House,17,43,SC-1,-7.98,-17.35,1.4,0.0808,1.39,1,1
race,2018,House,17,43,SC-2,-17.36,-28.98,-5.73,0.007,-13.96,0,1
race,2018,House,17,43,SC-3,-33.03,-44.67,-21.39,1e-4,-37.29,0,1
race,2018,House,17,43,SC-4,-22.27,-33.58,-10.96,6e-4,-23.94,0,1
race,2018,House,17,43,SC-5,-16.41,-28.22,-4.61,0.0111,-15.77,0,1
race,2018,House,17,43,SC-6,49.42,37.47,61.37,0.9999,42.59,1,1
race,2018,House,17,43,SC-7,-16.53,-28.77,-4.28,0.0132,-19.28,0,1
race,2018,House,17,43,SD-1,-21.84,-30.67,-13.01,1e-4,-25.23,0,1
race,2018,House,17,43,TN-1,-49.9,-60.99,-38.8,1e-4,-57.14,0,1
race,2018,House,17,43,TN-2,-30.05,-41.81,-18.28,1e-4,-33.21,0,1
race,2018,House,17,43,TN-3,-30.48,-42.27,-18.69,1e-4,-29.75,0,1
race,2018,House,17,43,TN-4,-32.05,-43.26,-20.85,1e-4,-30.73,0,1
race,2018,House,17,43,TN-5,36.24,24.5,47.97,0.9999,35.69,1,1
race,2018,House,17,43,TN-6,-39.17,-50.52,-27.81,1e-4,-42.13,0,1
race,2018,House,17,43,TN-7,-32.63,-43.95,-21.31,1e-4,-35.12,0,1
race,2018,House,17,43,TN-8,-32.39,-43.73,-21.05,1e-4,-38.42,0,1
race,2018,House,17,43,TN-9,66.06,54.46,77.65,0.9999,61.23,1,1
race,2018,House,17,43,TX-1,-40.26,-51.51,-29.02,1e-4,-46.6,0,1
race,2018,House,17,43,TX-10,-8.89,-20.93,3.14,0.1121,-4.36,0,1
race,2018,House,17,43,TX-11,-50.03,-60.68,-39.37,1e-4,-62.59,0,1
race,2018,House,17,43,TX-12,-29.59,-41.14,-18.05,1e-4,-30.95,0,1
race,2018,House,17,43,TX-13,-53.73,-64.37,-43.1,1e-4,-65.62,0,1
race,2018,House,17,43,TX-14,-17.65,-29.35,-5.95,0.0065,-20.22,0,1
race,2018,House,17,43,TX-15,31.3,19.58,43.02,0.9999,21.25,1,1
race,2018,House,17,43,TX-16,49.46,38.09,60.83,0.9999,43.39,1,1
race,2018,House,17,43,TX-17,-16.45,-28.47,-4.43,0.0122,-15.79,0,1
race,2018,House,17,43,TX-18,65.78,54.52,77.05,0.9999,56.66,1,1
race,2018,House,17,43,TX-19,-41.69,-53.07,-30.31,1e-4,-50.45,0,1
race,2018,House,17,43,TX-2,-5.2,-16.27,5.87,0.22,-7.41,0,1
race,2018,House,17,43,TX-21,-6.17,-15.24,2.9,0.1317,-2.67,0,1
race,2018,House,17,43,TX-22,-6.5,-18.4,5.41,0.1848,-5.02,0,1
race,2018,House,17,43,TX-23,5.51,-3.86,14.88,0.8335,-0.45,0,1
race,2018,House,17,43,TX-24,-6.54,-18.3,5.22,0.1802,-3.13,0,1
race,2018,House,17,43,TX-25,-14.12,-26.33,-1.91,0.0286,-8.9,0,1
race,2018,House,17,43,TX-26,-25.17,-36.76,-13.57,2e-4,-20.69,0,1
race,2018,House,17,43,TX-27,-15.28,-26.9,-3.67,0.0152,-24.47,0,1
race,2018,House,17,43,TX-29,53.22,41.96,64.49,0.9999,51.67,1,1
race,2018,House,17,43,TX-3,-13.34,-25.38,-1.31,0.0341,-10.17,0,1
race,2018,House,17,43,TX-31,-8.46,-17.89,0.98,0.0703,-2.96,0,1
race,2018,House,17,43,TX-32,4.63,-4.01,13.27,0.811,6.65,1,1
race,2018,House,17,43,TX-33,60.04,49.08,70.99,0.9999,55.32,1,1
race,2018,House,17,43,TX-34,36.16,24.53,47.8,0.9999,19.98,1,1
race,2018,House,17,43,TX-35,47.27,35.82,58.71,0.9999,46.46,1,1
race,2018,House,17,43,TX-36,-39.79,-51.05,-28.52,1e-4,-45.12,0,1
race,2018,House,17,43,TX-4,-45.33,-56.49,-34.17,1e-4,-53.35,0,1
race,2018,House,17,43,TX-5,-22.78,-34.42,-11.13,6e-4,-24.82,0,1
race,2018,House,17,43,TX-6,-9.67,-18.97,-0.38,0.0435,-7.77,0,1
race,2018,House,17,43,TX-7,3.98,-4.63,12.59,0.7763,5.06,1,1
race,2018,House,17,43,TX-8,-42.91,-53.93,-31.89,1e-4,-49.41,0,1
race,2018,House,17,43,UT-1,-35.38,-43.31,-27.45,1e-4,-42.45,0,1
race,2018,House,17,43,UT-2,-15.65,-23.69,-7.62,7e-4,-18.1,0,1
race,2018,House,17,43,UT-3,-34.07,-41.92,-26.22,1e-4,-42.42,0,1
race,2018,House,17,43,UT-4,-2.84,-11.24,5.55,0.2887,0.26,1,1
race,2018,House,17,43,VA-1,-14.86,-26.52,-3.2,0.018,-10.49,0,1
race,2018,House,17,43,VA-10,13.38,4.8,21.96,0.9948,12.4,1,1
race,2018,House,17,43,VA-11,50.04,38.77,61.3,0.9999,45.06,1,1
race,2018,House,17,43,VA-2,3.14,-5.03,11.31,0.7364,2.24,1,1
race,2018,House,17,43,VA-4,33.34,21.28,45.39,0.9999,27.07,1,1
race,2018,House,17,43,VA-5,-3.03,-14.75,8.7,0.3354,-6.54,0,1
race,2018,House,17,43,VA-6,-21,-32.88,-9.12,0.0018,-19.5,0,1
race,2018,House,17,43,VA-7,-0.11,-8.31,8.08,0.4908,1.96,1,1
race,2018,House,17,43,VA-8,63.33,52.52,74.14,0.9999,52.54,1,1
race,2018,House,17,43,VA-9,-29.15,-38.84,-19.46,1e-4,-30.43,0,1
race,2018,House,17,43,VT-1,42.66,30.5,54.83,0.9999,45.45,1,1
race,2018,House,17,43,WA-1,31.32,19.32,43.32,0.9999,18.54,1,1
race,2018,House,17,43,WA-10,27.58,15.61,39.56,0.9999,23.09,1,1
race,2018,House,17,43,WA-3,-3.07,-12.04,5.89,0.2865,-5.34,0,1
race,2018,House,17,43,WA-4,-21.53,-33.05,-10.01,0.0011,-25.64,0,1
race,2018,House,17,43,WA-5,-6.2,-14.97,2.58,0.1227,-9.52,0,1
race,2018,House,17,43,WA-6,30.72,18.75,42.68,0.9999,27.77,1,1
race,2018,House,17,43,WA-7,78.12,68.44,87.81,0.9999,67.12,1,1
race,2018,House,17,43,WA-8,5.77,-3.72,15.26,0.8414,4.83,1,1
race,2018,House,17,43,WI-1,-2.12,-10.3,6.05,0.3346,-12.69,0,1
race,2018,House,17,43,WI-3,14.88,2.28,27.48,0.974,19.34,1,1
race,2018,House,17,43,WI-4,60.74,49.18,72.29,0.9999,55.5,1,1
race,2018,House,17,43,WI-5,-20.88,-32.78,-8.98,0.0019,-23.97,0,1
race,2018,House,17,43,WI-6,-13.91,-26.19,-1.63,0.0312,-11.01,0,1
race,2018,House,17,43,WI-7,-21.4,-33.06,-9.75,0.0013,-21.91,0,1
race,2018,House,17,43,WI-8,-19.94,-31.34,-8.54,0.002,-27.43,0,1
race,2018,House,17,43,WV-1,-37.51,-45.89,-29.14,1e-4,-29.15,0,1
race,2018,House,17,43,WV-2,-24.9,-33.64,-16.15,1e-4,-11.33,0,1
race,2018,House,17,43,WV-3,-28.61,-37.35,-19.86,1e-4,-12.75,0,1
race,2018,House,17,43,WY-1,-39.77,-51.08,-28.47,1e-4,-36.23,0,1
race,2018,House,18,36,AK-1,-11.17,-20.55,-1.78,0.0251,-6.61,0,1
race,2018,House,18,36,AL-1,-26.36,-39.12,-13.6,3e-4,-26.4,0,1
race,2018,House,18,36,AL-2,-24.52,-37.2,-11.84,7e-4,-23.01,0,1
race,2018,House,18,36,AL-3,-28.67,-41.42,-15.93,1e-4,-27.52,0,1
race,2018,House,18,36,AL-4,-52.59,-64.1,-41.07,1e-4,-59.7,0,1
race,2018,House,18,36,AL-5,-28.72,-40.98,-16.46,1e-4,-22.14,0,1
race,2018,House,18,36,AL-6,-37.68,-49.78,-25.58,1e-4,-38.43,0,1
race,2018,House,18,36,AR-1,-31.13,-41.64,-20.62,1e-4,-41.11,0,1
race,2018,House,18,36,AR-2,-4.88,-14.82,5.07,0.2099,-6.44,0,1
race,2018,House,18,36,AR-3,-27.68,-38.23,-17.13,1e-4,-32.98,0,1
race,2018,House,18,36,AR-4,-28.38,-39.02,-17.74,1e-4,-36.25,0,1
race,2018,House,18,36,AZ-1,8.8,-2.15,19.74,0.9069,7.69,1,1
race,2018,House,18,36,AZ-2,12.04,1.78,22.3,0.9732,9.49,1,1
race,2018,House,18,36,AZ-3,42.42,30.19,54.66,0.9999,27.73,1,1
race,2018,House,18,36,AZ-4,-34.7,-45.31,-24.09,1e-4,-38.16,0,1
race,2018,House,18,36,AZ-5,-18.78,-31.12,-6.45,0.0061,-18.85,0,1
race,2018,House,18,36,AZ-6,-8.54,-21.11,4.04,0.1321,-10.39,0,1
race,2018,House,18,36,AZ-8,-13.47,-22.92,-4.02,0.0095,-10.93,0,1
race,2018,House,18,36,AZ-9,27.4,15.03,39.77,0.9999,22.17,1,1
race,2018,House,18,36,CA-1,-18.25,-30.52,-5.99,0.0072,-9.77,0,1
race,2018,House,18,36,CA-10,7.1,-2.77,16.98,0.8818,4.5,1,1
race,2018,House,18,36,CA-11,59.6,47.8,71.41,0.9999,48.26,1,1
race,2018,House,18,36,CA-12,85.84,75.62,96.07,0.9999,73.65,1,1
race,2018,House,18,36,CA-14,69.28,57.77,80.8,0.9999,58.45,1,1
race,2018,House,18,36,CA-15,58.41,46.47,70.35,0.9999,45.94,1,1
race,2018,House,18,36,CA-16,29.12,18.37,39.87,0.9999,15.09,1,1
race,2018,House,18,36,CA-17,61.86,49.88,73.85,0.9999,50.69,1,1
race,2018,House,18,36,CA-18,63.78,52.17,75.39,0.9999,48.98,1,1
race,2018,House,18,36,CA-19,63.3,51.62,74.98,0.9999,47.51,1,1
race,2018,House,18,36,CA-2,59.19,47.22,71.15,0.9999,54.02,1,1
race,2018,House,18,36,CA-21,9.09,-1.45,19.63,0.922,0.76,1,1
race,2018,House,18,36,CA-22,-7.58,-16.79,1.63,0.0878,-5.44,0,1
race,2018,House,18,36,CA-23,-22.65,-35.35,-9.94,0.0017,-27.43,0,1
race,2018,House,18,36,CA-24,25.09,14.32,35.87,0.9999,17.11,1,1
race,2018,House,18,36,CA-25,8.92,-0.73,18.58,0.9358,8.73,1,1
race,2018,House,18,36,CA-26,36,23.28,48.73,0.9999,23.88,1,1
race,2018,House,18,36,CA-28,61.64,49.78,73.5,0.9999,56.74,1,1
race,2018,House,18,36,CA-29,69.93,58.5,81.37,0.9999,61.22,1,1
race,2018,House,18,36,CA-3,28.19,15.39,40.99,0.9999,16.15,1,1
race,2018,House,18,36,CA-30,55.1,43.11,67.1,0.9999,46.8,1,1
race,2018,House,18,36,CA-31,33.7,21.38,46.03,0.9999,17.49,1,1
race,2018,House,18,36,CA-32,50.72,38.33,63.11,0.9999,37.56,1,1
race,2018,House,18,36,CA-33,53.38,41.41,65.35,0.9999,40.06,1,1
race,2018,House,18,36,CA-35,52.79,40.72,64.87,0.9999,38.8,1,1
race,2018,House,18,36,CA-36,27.13,14.14,40.13,0.9997,18.03,1,1
race,2018,House,18,36,CA-37,84.81,74.45,95.17,0.9999,78.15,1,1
race,2018,House,18,36,CA-38,51.28,38.93,63.64,0.9999,37.7,1,1
race,2018,House,18,36,CA-39,10,0.25,19.75,0.9542,3.11,1,1
race,2018,House,18,36,CA-4,-11.7,-23.73,0.32,0.0547,-8.26,0,1
race,2018,House,18,36,CA-41,40.94,28.52,53.37,0.9999,30.2,1,1
race,2018,House,18,36,CA-42,-13.64,-26.69,-0.58,0.0429,-13,0,1
race,2018,House,18,36,CA-43,70.36,59.15,81.57,0.9999,55.34,1,1
race,2018,House,18,36,CA-45,7.4,-2.23,17.02,0.897,4.1,1,1
race,2018,House,18,36,CA-46,48.26,35.74,60.79,0.9999,38.29,1,1
race,2018,House,18,36,CA-47,42.74,30.28,55.19,0.9999,29.71,1,1
race,2018,House,18,36,CA-48,4.37,-5.25,13.99,0.7726,7.1,1,1
race,2018,House,18,36,CA-49,12.04,2.32,21.75,0.9792,12.84,1,1
race,2018,House,18,36,CA-50,-8.25,-17.75,1.24,0.0763,-3.43,0,1
race,2018,House,18,36,CA-51,60.39,48.45,72.33,0.9999,42.4,1,1
race,2018,House,18,36,CA-52,35.92,23.46,48.39,0.9999,27.69,1,1
race,2018,House,18,36,CA-53,47.27,34.92,59.61,0.9999,38.15,1,1
race,2018,House,18,36,CA-7,21.07,10.73,31.41,0.9996,10.09,1,1
race,2018,House,18,36,CA-9,32.28,19.76,44.8,0.9999,12.98,1,1
race,2018,House,18,36,CO-1,57.31,45.36,69.27,0.9999,52.41,1,1
race,2018,House,18,36,CO-2,33.16,20.72,45.59,0.9999,28.36,1,1
race,2018,House,18,36,CO-3,-8.91,-22.06,4.24,0.1325,-8.38,0,1
race,2018,House,18,36,CO-4,-23.98,-35.83,-12.14,4e-4,-21.24,0,1
race,2018,House,18,36,CO-5,-23.12,-35.53,-10.71,0.0011,-18.39,0,1
race,2018,House,18,36,CO-6,12.34,2.67,22.02,0.9821,11.58,1,1
race,2018,House,18,36,CO-7,27.87,15.78,39.96,0.9999,26.09,1,1
race,2018,House,18,36,CT-1,36.66,24.16,49.15,0.9999,29.16,1,1
race,2018,House,18,36,CT-2,22.5,9.36,35.64,0.9976,27.37,1,1
race,2018,House,18,36,CT-3,34.42,21.83,47.02,0.9999,29.2,1,1
race,2018,House,18,36,CT-4,35.81,23.25,48.37,0.9999,22.42,1,1
race,2018,House,18,36,CT-5,13.7,0.83,26.57,0.96,11.75,1,1
race,2018,House,18,36,DE-1,24.86,15.64,34.09,0.9999,28.91,1,1
race,2018,House,18,36,FL-1,-33.2,-45.53,-20.86,1e-4,-34.12,0,1
race,2018,House,18,36,FL-11,-28.93,-41.81,-16.06,1e-4,-30.3,0,1
race,2018,House,18,36,FL-12,-19.08,-29.43,-8.73,0.0012,-18.85,0,1
race,2018,House,18,36,FL-13,17.27,4.88,29.65,0.9891,15.29,1,1
race,2018,House,18,36,FL-15,-2.28,-11.78,7.22,0.3467,-6.04,0,1
race,2018,House,18,36,FL-16,-4.95,-14.75,4.85,0.2032,-9.12,0,1
race,2018,House,18,36,FL-17,-22.53,-35.66,-9.4,0.0024,-24.52,0,1
race,2018,House,18,36,FL-18,-3.83,-13.41,5.74,0.255,-8.6,0,1
race,2018,House,18,36,FL-19,-18.01,-28.19,-7.84,0.0018,-24.55,0,1
race,2018,House,18,36,FL-2,-29.93,-42.35,-17.51,1e-4,-34.88,0,1
race,2018,House,18,36,FL-22,29.55,16.77,42.33,0.9999,24.05,1,1
race,2018,House,18,36,FL-23,38.94,25.98,51.89,0.9999,23.81,1,1
race,2018,House,18,36,FL-25,-1.54,-11.22,8.15,0.3969,-20.91,0,1
race,2018,House,18,36,FL-26,14.88,5.14,24.63,0.994,1.75,1,1
race,2018,House,18,36,FL-27,17.33,7.44,27.22,0.998,6.15,1,1
race,2018,House,18,36,FL-3,-14.94,-27.93,-1.95,0.0293,-15.25,0,1
race,2018,House,18,36,FL-4,-26.17,-38.25,-14.09,2e-4,-33.64,0,1
race,2018,House,18,36,FL-5,38.14,25.7,50.57,0.9999,33.56,1,1
race,2018,House,18,36,FL-6,-7.55,-17.47,2.38,0.1055,-12.63,0,1
race,2018,House,18,36,FL-7,14.45,4.2,24.69,0.9898,15.38,1,1
race,2018,House,18,36,FL-8,-21.25,-33.72,-8.77,0.0025,-21,0,1
race,2018,House,18,36,FL-9,27.4,14.86,39.94,0.9998,16.04,1,1
race,2018,House,18,36,GA-1,-15.13,-28.09,-2.16,0.0275,-15.48,0,1
